#TYPE     Mobile Source Criteria Inventory,,,,,,,CVID,Horas,Uso,
1010,2201020330,NH3,0.1172301,6,CST,,7031,6,CST,0.0004689
1010,2201070330,PM10,0.0059307,6,CST,,7032,6,CST,0.0000237
1010,2201070330,PM25,0.0038961,6,CST,,7033,6,CST,0.0000156
1010,2201070330,NOx,0.2148136,6,CST,,7034,6,CST,0.0008593
1010,2201070330,SO2,0.0080407,6,CST,,7035,6,CST,0.0000322
1010,2201070330,CO,9.4977274,6,CST,,7036,6,CST,0.0379909
1010,2201070330,VOC,0.4777694,6,CST,,7037,6,CST,0.0019111
1010,2201070330,NH3,0.0015842,6,CST,,7038,6,CST,0.0000063
1010,2230072330,PM10,0.0281035,6,CST,,7039,6,CST,0.0001124
1010,2230072330,PM25,0.0198213,6,CST,,7040,6,CST,0.0000793
1010,2230072330,NOx,2.9046788,6,CST,,7041,6,CST,0.0116187
1010,2230072330,SO2,0.1310016,6,CST,,7042,6,CST,0.000524
1010,2230072330,CO,0.7318603,6,CST,,7043,6,CST,0.0029274
1010,2230072330,VOC,0.6393552,6,CST,,7044,6,CST,0.0025574
1010,2230072330,NH3,0.0114135,6,CST,,7045,6,CST,0.0000457
1010,2230073330,PM10,0.3160146,6,CST,,7046,6,CST,0.0012641
1010,2230073330,PM25,0.2766247,6,CST,,7047,6,CST,0.0011065
1010,2230073330,NOx,13.142911,6,CST,,7048,6,CST,0.0525716
1010,2230073330,SO2,0.4040015,6,CST,,7049,6,CST,0.001616
1010,2230073330,CO,16.3763981,6,CST,,7050,6,CST,0.0655056
1010,2230073330,VOC,3.0212488,6,CST,,7051,6,CST,0.012085
1010,2230073330,NH3,0.0267464,6,CST,,7052,6,CST,0.000107
1010,2230074330,PM10,0.3356762,6,CST,,7053,6,CST,0.0013427
1010,2230074330,PM25,0.237021,6,CST,,7054,6,CST,0.0009481
1010,2230074330,NOx,39.286972,6,CST,,7055,6,CST,0.1571479
1010,2230074330,SO2,1.1895369,6,CST,,7056,6,CST,0.0047581
1010,2230074330,CO,40.8598938,6,CST,,7057,6,CST,0.1634396
1010,2230074330,VOC,5.309854,6,CST,,7058,6,CST,0.0212394
1010,2230074330,NH3,0.0639109,6,CST,,7059,6,CST,0.0002556
1010,2201080330,PM10,0.0091386,6,CST,,7060,6,CST,0.0000366
1010,2201080330,PM25,0.0050633,6,CST,,7061,6,CST,0.0000203
1010,2201080330,NOx,0.1221615,6,CST,,7062,6,CST,0.0004886
1010,2201080330,SO2,0.0080519,6,CST,,7063,6,CST,0.0000322
1010,2201080330,CO,8.6574068,6,CST,,7064,6,CST,0.0346296
1010,2201080330,VOC,2.211071,6,CST,,7065,6,CST,0.0088443
1010,2201080330,NH3,0.002791,6,CST,,7066,6,CST,0.0000112
1009,2201001330,PM10,0.1734231,6,CST,,7067,6,CST,0.0006937
1009,2201001330,PM25,0.0778803,6,CST,,7068,6,CST,0.0003115
