 GRIDCODE,CVIDE,Fu,USs4ginMUNICIPIO (m2)
       75594 ,       26055 ,   0.00000000     ,   54260076.0    
       75595 ,       26055 ,   0.00000000     ,   54260076.0    
       75596 ,       26055 ,   0.00000000     ,   54260076.0    
       75935 ,       26055 ,   0.00000000     ,   54260076.0    
       75936 ,       26055 ,   0.00000000     ,   54260076.0    
       75937 ,       26055 ,   0.00000000     ,   54260076.0    
       75938 ,       26055 ,   0.00000000     ,   54260076.0    
       75939 ,       26055 ,   0.00000000     ,   54260076.0    
       75940 ,       26055 ,   0.00000000     ,   54260076.0    
       75941 ,       26055 ,   0.00000000     ,   54260076.0    
       75942 ,       26055 ,   0.00000000     ,   54260076.0    
       75943 ,       26055 ,   0.00000000     ,   54260076.0    
       75944 ,       26055 ,   0.00000000     ,   54260076.0    
       75945 ,       26055 ,   0.00000000     ,   54260076.0    
       75946 ,       26055 ,   0.00000000     ,   54260076.0    
       75947 ,       26055 ,   0.00000000     ,   54260076.0    
       75948 ,       26055 ,   0.00000000     ,   54260076.0    
       75949 ,       26055 ,   0.00000000     ,   54260076.0    
       75950 ,       26055 ,   0.00000000     ,   54260076.0    
       76288 ,       26055 ,   0.00000000     ,   54260076.0    
       76289 ,       26055 ,   0.00000000     ,   54260076.0    
       76290 ,       26055 ,   0.00000000     ,   54260076.0    
       76291 ,       26055 ,   0.00000000     ,   54260076.0    
       76292 ,       26055 ,   0.00000000     ,   54260076.0    
       76293 ,       26055 ,   0.00000000     ,   54260076.0    
       76294 ,       26055 ,   0.00000000     ,   54260076.0    
       76295 ,       26055 ,   0.00000000     ,   54260076.0    
       76296 ,       26055 ,   0.00000000     ,   54260076.0    
       76297 ,       26055 ,   0.00000000     ,   54260076.0    
       76298 ,       26055 ,   0.00000000     ,   54260076.0    
       76299 ,       26055 ,   0.00000000     ,   54260076.0    
       76300 ,       26055 ,   0.00000000     ,   54260076.0    
       76301 ,       26055 ,   0.00000000     ,   54260076.0    
       76302 ,       26055 ,   0.00000000     ,   54260076.0    
       76303 ,       26055 ,   0.00000000     ,   54260076.0    
       76641 ,       26055 ,   9.56473406E-03 ,   54260076.0    
       76642 ,       26055 ,   0.00000000     ,   54260076.0    
       76643 ,       26055 ,   0.00000000     ,   54260076.0    
       76644 ,       26055 ,   0.00000000     ,   54260076.0    
       76645 ,       26055 ,   0.00000000     ,   54260076.0    
       76646 ,       26055 ,   0.00000000     ,   54260076.0    
       76647 ,       26055 ,   0.00000000     ,   54260076.0    
       76648 ,       26055 ,   0.00000000     ,   54260076.0    
       76649 ,       26055 ,   0.00000000     ,   54260076.0    
       76650 ,       26055 ,   0.00000000     ,   54260076.0    
       76651 ,       26055 ,   0.00000000     ,   54260076.0    
       76652 ,       26055 ,   0.00000000     ,   54260076.0    
       76653 ,       26055 ,   0.00000000     ,   54260076.0    
       76654 ,       26055 ,   0.00000000     ,   54260076.0    
       76655 ,       26055 ,   0.00000000     ,   54260076.0    
       76994 ,       26055 ,   1.18482523E-02 ,   54260076.0    
       76995 ,       26055 ,   0.00000000     ,   54260076.0    
       76996 ,       26055 ,   0.00000000     ,   54260076.0    
       76997 ,       26055 ,   0.00000000     ,   54260076.0    
       76998 ,       26055 ,   0.00000000     ,   54260076.0    
       76999 ,       26055 ,   0.00000000     ,   54260076.0    
       77000 ,       26055 ,   0.00000000     ,   54260076.0    
       77001 ,       26055 ,   0.00000000     ,   54260076.0    
       77002 ,       26055 ,   0.00000000     ,   54260076.0    
       77003 ,       26055 ,   0.00000000     ,   54260076.0    
       77004 ,       26055 ,   0.00000000     ,   54260076.0    
       77005 ,       26055 ,   0.00000000     ,   54260076.0    
       77006 ,       26055 ,   0.00000000     ,   54260076.0    
       77346 ,       26055 ,   3.43467970E-03 ,   54260076.0    
       77347 ,       26055 ,   2.29061358E-02 ,   54260076.0    
       77348 ,       26055 ,   0.00000000     ,   54260076.0    
       77349 ,       26055 ,   0.00000000     ,   54260076.0    
       77350 ,       26055 ,   0.00000000     ,   54260076.0    
       77351 ,       26055 ,   0.00000000     ,   54260076.0    
       77352 ,       26055 ,   0.00000000     ,   54260076.0    
       77353 ,       26055 ,   0.00000000     ,   54260076.0    
       77354 ,       26055 ,   0.00000000     ,   54260076.0    
       77355 ,       26055 ,   0.00000000     ,   54260076.0    
       77356 ,       26055 ,   0.00000000     ,   54260076.0    
       77357 ,       26055 ,   0.00000000     ,   54260076.0    
       77699 ,       26055 ,   0.00000000     ,   54260076.0    
       77700 ,       26055 ,   0.00000000     ,   54260076.0    
       77701 ,       26055 ,   0.00000000     ,   54260076.0    
       77702 ,       26055 ,   0.00000000     ,   54260076.0    
       77703 ,       26055 ,   0.00000000     ,   54260076.0    
       77704 ,       26055 ,   0.00000000     ,   54260076.0    
       77705 ,       26055 ,   0.00000000     ,   54260076.0    
       77706 ,       26055 ,   0.00000000     ,   54260076.0    
       77707 ,       26055 ,   0.00000000     ,   54260076.0    
       77708 ,       26055 ,   0.00000000     ,   54260076.0    
       78053 ,       26055 ,   0.00000000     ,   54260076.0    
       78054 ,       26055 ,   0.00000000     ,   54260076.0    
       78055 ,       26055 ,  0.155263618     ,   54260076.0    
       78056 ,       26055 ,   3.27023603E-02 ,   54260076.0    
       78057 ,       26055 ,   0.00000000     ,   54260076.0    
       78058 ,       26055 ,   0.00000000     ,   54260076.0    
       78059 ,       26055 ,   0.00000000     ,   54260076.0    
       78406 ,       26055 ,   0.00000000     ,   54260076.0    
       78407 ,       26055 ,   0.00000000     ,   54260076.0    
       78408 ,       26055 ,  0.592611790     ,   54260076.0    
       78409 ,       26055 ,  0.153000742     ,   54260076.0    
       63269 ,       26056 ,   0.00000000     ,   1532959.12    
       63619 ,       26056 ,   0.00000000     ,   1532959.12    
       63620 ,       26056 ,   0.00000000     ,   1532959.12    
       63621 ,       26056 ,   0.00000000     ,   1532959.12    
       63622 ,       26056 ,   0.00000000     ,   1532959.12    
       63623 ,       26056 ,   0.00000000     ,   1532959.12    
       63972 ,       26056 ,   0.00000000     ,   1532959.12    
       63973 ,       26056 ,  0.288609475     ,   1532959.12    
       63974 ,       26056 ,  0.376043916     ,   1532959.12    
       63975 ,       26056 ,   0.00000000     ,   1532959.12    
       63976 ,       26056 ,   0.00000000     ,   1532959.12    
       63977 ,       26056 ,   0.00000000     ,   1532959.12    
       64325 ,       26056 ,   0.00000000     ,   1532959.12    
       64326 ,       26056 ,   0.00000000     ,   1532959.12    
       64327 ,       26056 ,   0.00000000     ,   1532959.12    
       64328 ,       26056 ,  0.285430819     ,   1532959.12    
       64329 ,       26056 ,   4.99158055E-02 ,   1532959.12    
       64330 ,       26056 ,   0.00000000     ,   1532959.12    
       64679 ,       26056 ,   0.00000000     ,   1532959.12    
       64680 ,       26056 ,   0.00000000     ,   1532959.12    
       64681 ,       26056 ,   0.00000000     ,   1532959.12    
       64682 ,       26056 ,   0.00000000     ,   1532959.12    
       64683 ,       26056 ,   0.00000000     ,   1532959.12    
       65033 ,       26056 ,   0.00000000     ,   1532959.12    
       65034 ,       26056 ,   0.00000000     ,   1532959.12    
       65035 ,       26056 ,   0.00000000     ,   1532959.12    
       61869 ,       26057 ,   0.00000000     ,   696850.438    
       61870 ,       26057 ,   0.00000000     ,   696850.438    
       62220 ,       26057 ,   0.00000000     ,   696850.438    
       62221 ,       26057 ,   0.00000000     ,   696850.438    
       62222 ,       26057 ,   0.00000000     ,   696850.438    
       62223 ,       26057 ,   0.00000000     ,   696850.438    
       62224 ,       26057 ,   0.00000000     ,   696850.438    
       62572 ,       26057 ,   0.00000000     ,   696850.438    
       62573 ,       26057 ,   0.00000000     ,   696850.438    
       62574 ,       26057 ,   0.00000000     ,   696850.438    
       62575 ,       26057 ,   0.00000000     ,   696850.438    
       62576 ,       26057 ,   0.00000000     ,   696850.438    
       62577 ,       26057 ,   0.00000000     ,   696850.438    
       62578 ,       26057 ,   0.00000000     ,   696850.438    
       62579 ,       26057 ,   0.00000000     ,   696850.438    
       62925 ,       26057 ,   0.00000000     ,   696850.438    
       62926 ,       26057 ,   0.00000000     ,   696850.438    
       62927 ,       26057 ,   0.00000000     ,   696850.438    
       62928 ,       26057 ,   0.00000000     ,   696850.438    
       62929 ,       26057 ,   0.00000000     ,   696850.438    
       62930 ,       26057 ,   0.00000000     ,   696850.438    
       62931 ,       26057 ,   0.00000000     ,   696850.438    
       62932 ,       26057 ,   0.00000000     ,   696850.438    
       63278 ,       26057 ,   0.00000000     ,   696850.438    
       63279 ,       26057 ,   0.00000000     ,   696850.438    
       63280 ,       26057 ,   1.00000000     ,   696850.438    
       63281 ,       26057 ,   0.00000000     ,   696850.438    
       63282 ,       26057 ,   0.00000000     ,   696850.438    
       63283 ,       26057 ,   0.00000000     ,   696850.438    
       63284 ,       26057 ,   0.00000000     ,   696850.438    
       63285 ,       26057 ,   0.00000000     ,   696850.438    
       63630 ,       26057 ,   0.00000000     ,   696850.438    
       63631 ,       26057 ,   0.00000000     ,   696850.438    
       63632 ,       26057 ,   0.00000000     ,   696850.438    
       63633 ,       26057 ,   0.00000000     ,   696850.438    
       63634 ,       26057 ,   0.00000000     ,   696850.438    
       63635 ,       26057 ,   0.00000000     ,   696850.438    
       63983 ,       26057 ,   0.00000000     ,   696850.438    
       63984 ,       26057 ,   0.00000000     ,   696850.438    
       63985 ,       26057 ,   0.00000000     ,   696850.438    
       63986 ,       26057 ,   0.00000000     ,   696850.438    
       63987 ,       26057 ,   0.00000000     ,   696850.438    
       64336 ,       26057 ,   0.00000000     ,   696850.438    
       64337 ,       26057 ,   0.00000000     ,   696850.438    
       64338 ,       26057 ,   0.00000000     ,   696850.438    
       64339 ,       26057 ,   0.00000000     ,   696850.438    
       64340 ,       26057 ,   0.00000000     ,   696850.438    
       67503 ,       26058 ,   0.00000000     ,   5072190.50    
       67504 ,       26058 ,   0.00000000     ,   5072190.50    
       67505 ,       26058 ,   0.00000000     ,   5072190.50    
       67855 ,       26058 ,   0.00000000     ,   5072190.50    
       67856 ,       26058 ,   0.00000000     ,   5072190.50    
       67857 ,       26058 ,   0.00000000     ,   5072190.50    
       67858 ,       26058 ,   0.00000000     ,   5072190.50    
       68207 ,       26058 ,   0.00000000     ,   5072190.50    
       68208 ,       26058 ,  0.126940235     ,   5072190.50    
       68209 ,       26058 ,   0.00000000     ,   5072190.50    
       68210 ,       26058 ,   0.00000000     ,   5072190.50    
       68211 ,       26058 ,   0.00000000     ,   5072190.50    
       68559 ,       26058 ,   0.00000000     ,   5072190.50    
       68560 ,       26058 ,   0.00000000     ,   5072190.50    
       68561 ,       26058 ,   0.00000000     ,   5072190.50    
       68562 ,       26058 ,   0.00000000     ,   5072190.50    
       68563 ,       26058 ,   0.00000000     ,   5072190.50    
       68564 ,       26058 ,   0.00000000     ,   5072190.50    
       68912 ,       26058 ,   0.00000000     ,   5072190.50    
       68913 ,       26058 ,   0.00000000     ,   5072190.50    
       68914 ,       26058 ,  0.873059750     ,   5072190.50    
       68915 ,       26058 ,   0.00000000     ,   5072190.50    
       68916 ,       26058 ,   0.00000000     ,   5072190.50    
       68917 ,       26058 ,   0.00000000     ,   5072190.50    
       69265 ,       26058 ,   0.00000000     ,   5072190.50    
       69266 ,       26058 ,   0.00000000     ,   5072190.50    
       69267 ,       26058 ,   0.00000000     ,   5072190.50    
       69268 ,       26058 ,   0.00000000     ,   5072190.50    
       69618 ,       26058 ,   0.00000000     ,   5072190.50    
       69619 ,       26058 ,   0.00000000     ,   5072190.50    
       69620 ,       26058 ,   0.00000000     ,   5072190.50    
       69621 ,       26058 ,   0.00000000     ,   5072190.50    
       69972 ,       26058 ,   0.00000000     ,   5072190.50    
       70686 ,       26059 ,   0.00000000     ,   1251947.00    
       71036 ,       26059 ,   0.00000000     ,   1251947.00    
       71037 ,       26059 ,   0.00000000     ,   1251947.00    
       71038 ,       26059 ,   0.00000000     ,   1251947.00    
       71039 ,       26059 ,   0.00000000     ,   1251947.00    
       71040 ,       26059 ,   0.00000000     ,   1251947.00    
       71389 ,       26059 ,   0.00000000     ,   1251947.00    
       71390 ,       26059 ,   0.00000000     ,   1251947.00    
       71391 ,       26059 ,  0.317679942     ,   1251947.00    
       71392 ,       26059 ,   0.00000000     ,   1251947.00    
       71393 ,       26059 ,   0.00000000     ,   1251947.00    
       71742 ,       26059 ,   0.00000000     ,   1251947.00    
       71743 ,       26059 ,   0.00000000     ,   1251947.00    
       71744 ,       26059 ,  0.682320058     ,   1251947.00    
       71745 ,       26059 ,   0.00000000     ,   1251947.00    
       71746 ,       26059 ,   0.00000000     ,   1251947.00    
       71747 ,       26059 ,   0.00000000     ,   1251947.00    
       72096 ,       26059 ,   0.00000000     ,   1251947.00    
       72097 ,       26059 ,   0.00000000     ,   1251947.00    
       72098 ,       26059 ,   0.00000000     ,   1251947.00    
       72099 ,       26059 ,   0.00000000     ,   1251947.00    
       72100 ,       26059 ,   0.00000000     ,   1251947.00    
       72449 ,       26059 ,   0.00000000     ,   1251947.00    
       72450 ,       26059 ,   0.00000000     ,   1251947.00    
       72451 ,       26059 ,   0.00000000     ,   1251947.00    
       63282 ,       26063 ,   0.00000000     ,   1308933.50    
       63283 ,       26063 ,   0.00000000     ,   1308933.50    
       63634 ,       26063 ,   0.00000000     ,   1308933.50    
       63635 ,       26063 ,   0.00000000     ,   1308933.50    
       63636 ,       26063 ,   0.00000000     ,   1308933.50    
       63637 ,       26063 ,   0.00000000     ,   1308933.50    
       63986 ,       26063 ,   0.00000000     ,   1308933.50    
       63987 ,       26063 ,   0.00000000     ,   1308933.50    
       63988 ,       26063 ,   0.00000000     ,   1308933.50    
       63989 ,       26063 ,   0.00000000     ,   1308933.50    
       63990 ,       26063 ,   0.00000000     ,   1308933.50    
       64339 ,       26063 ,   0.00000000     ,   1308933.50    
       64340 ,       26063 ,   0.00000000     ,   1308933.50    
       64341 ,       26063 ,   1.00000000     ,   1308933.50    
       64342 ,       26063 ,   0.00000000     ,   1308933.50    
       64343 ,       26063 ,   0.00000000     ,   1308933.50    
       64694 ,       26063 ,   0.00000000     ,   1308933.50    
       64695 ,       26063 ,   0.00000000     ,   1308933.50    
       66437 ,       26064 ,   0.00000000     ,   1652320.62    
       66789 ,       26064 ,   0.00000000     ,   1652320.62    
       66790 ,       26064 ,   0.00000000     ,   1652320.62    
       66791 ,       26064 ,   0.00000000     ,   1652320.62    
       66792 ,       26064 ,   0.00000000     ,   1652320.62    
       66793 ,       26064 ,   0.00000000     ,   1652320.62    
       67141 ,       26064 ,   0.00000000     ,   1652320.62    
       67142 ,       26064 ,   0.00000000     ,   1652320.62    
       67143 ,       26064 ,   0.00000000     ,   1652320.62    
       67144 ,       26064 ,   0.00000000     ,   1652320.62    
       67145 ,       26064 ,   0.00000000     ,   1652320.62    
       67146 ,       26064 ,   0.00000000     ,   1652320.62    
       67494 ,       26064 ,   0.00000000     ,   1652320.62    
       67495 ,       26064 ,   0.00000000     ,   1652320.62    
       67496 ,       26064 ,   0.00000000     ,   1652320.62    
       67497 ,       26064 ,   0.00000000     ,   1652320.62    
       67498 ,       26064 ,   0.00000000     ,   1652320.62    
       67499 ,       26064 ,   0.00000000     ,   1652320.62    
       67847 ,       26064 ,   0.00000000     ,   1652320.62    
       67848 ,       26064 ,   0.00000000     ,   1652320.62    
       67849 ,       26064 ,   0.00000000     ,   1652320.62    
       67850 ,       26064 ,   0.00000000     ,   1652320.62    
       67851 ,       26064 ,   0.00000000     ,   1652320.62    
       67852 ,       26064 ,   0.00000000     ,   1652320.62    
       67853 ,       26064 ,   0.00000000     ,   1652320.62    
       68200 ,       26064 ,   0.00000000     ,   1652320.62    
       68201 ,       26064 ,   0.00000000     ,   1652320.62    
       68202 ,       26064 ,   0.00000000     ,   1652320.62    
       68203 ,       26064 ,   0.00000000     ,   1652320.62    
       68204 ,       26064 ,   0.00000000     ,   1652320.62    
       68205 ,       26064 ,   0.00000000     ,   1652320.62    
       68206 ,       26064 ,   0.00000000     ,   1652320.62    
       68553 ,       26064 ,   0.00000000     ,   1652320.62    
       68554 ,       26064 ,   0.00000000     ,   1652320.62    
       68555 ,       26064 ,   0.00000000     ,   1652320.62    
       68556 ,       26064 ,  0.270162791     ,   1652320.62    
       68557 ,       26064 ,  0.526272178     ,   1652320.62    
       68558 ,       26064 ,   0.00000000     ,   1652320.62    
       68559 ,       26064 ,   0.00000000     ,   1652320.62    
       68560 ,       26064 ,   0.00000000     ,   1652320.62    
       68906 ,       26064 ,   0.00000000     ,   1652320.62    
       68907 ,       26064 ,   0.00000000     ,   1652320.62    
       68908 ,       26064 ,   0.00000000     ,   1652320.62    
       68909 ,       26064 ,   0.00000000     ,   1652320.62    
       68910 ,       26064 ,   0.00000000     ,   1652320.62    
       68911 ,       26064 ,   0.00000000     ,   1652320.62    
       68912 ,       26064 ,   0.00000000     ,   1652320.62    
       68913 ,       26064 ,   0.00000000     ,   1652320.62    
       69259 ,       26064 ,   0.00000000     ,   1652320.62    
       69260 ,       26064 ,   0.00000000     ,   1652320.62    
       69261 ,       26064 ,   0.00000000     ,   1652320.62    
       69262 ,       26064 ,   0.00000000     ,   1652320.62    
       69263 ,       26064 ,   1.36998007E-02 ,   1652320.62    
       69264 ,       26064 ,  0.189865232     ,   1652320.62    
       69265 ,       26064 ,   0.00000000     ,   1652320.62    
       69263 ,       26065 ,   0.00000000     ,   401255.781    
       69264 ,       26065 ,   0.00000000     ,   401255.781    
       69265 ,       26065 ,   0.00000000     ,   401255.781    
       69616 ,       26065 ,   0.00000000     ,   401255.781    
       69617 ,       26065 ,  0.628599524     ,   401255.781    
       69618 ,       26065 ,   0.00000000     ,   401255.781    
       69619 ,       26065 ,   0.00000000     ,   401255.781    
       69970 ,       26065 ,   0.00000000     ,   401255.781    
       69971 ,       26065 ,   0.00000000     ,   401255.781    
       69972 ,       26065 ,   0.00000000     ,   401255.781    
       69973 ,       26065 ,   0.00000000     ,   401255.781    
       70322 ,       26065 ,   0.00000000     ,   401255.781    
       70323 ,       26065 ,   0.00000000     ,   401255.781    
       70324 ,       26065 ,   0.00000000     ,   401255.781    
       70325 ,       26065 ,   0.00000000     ,   401255.781    
       70326 ,       26065 ,   0.00000000     ,   401255.781    
       70675 ,       26065 ,   0.00000000     ,   401255.781    
       70676 ,       26065 ,  0.371400446     ,   401255.781    
       70677 ,       26065 ,   0.00000000     ,   401255.781    
       70678 ,       26065 ,   0.00000000     ,   401255.781    
       70679 ,       26065 ,   0.00000000     ,   401255.781    
       70680 ,       26065 ,   0.00000000     ,   401255.781    
       71027 ,       26065 ,   0.00000000     ,   401255.781    
       71028 ,       26065 ,   0.00000000     ,   401255.781    
       71029 ,       26065 ,   0.00000000     ,   401255.781    
       71030 ,       26065 ,   0.00000000     ,   401255.781    
       71031 ,       26065 ,   0.00000000     ,   401255.781    
       71032 ,       26065 ,   0.00000000     ,   401255.781    
       71380 ,       26065 ,   0.00000000     ,   401255.781    
       71381 ,       26065 ,   0.00000000     ,   401255.781    
       71382 ,       26065 ,   0.00000000     ,   401255.781    
       71383 ,       26065 ,   0.00000000     ,   401255.781    
       71384 ,       26065 ,   0.00000000     ,   401255.781    
       71732 ,       26065 ,   0.00000000     ,   401255.781    
       71733 ,       26065 ,   0.00000000     ,   401255.781    
       71734 ,       26065 ,   0.00000000     ,   401255.781    
       71735 ,       26065 ,   0.00000000     ,   401255.781    
       71737 ,       26065 ,   0.00000000     ,   401255.781    
       72085 ,       26065 ,   0.00000000     ,   401255.781    
       72086 ,       26065 ,   0.00000000     ,   401255.781    
       72087 ,       26065 ,   0.00000000     ,   401255.781    
       62212 ,       26066 ,   0.00000000     ,   4182994.75    
       62213 ,       26066 ,   0.00000000     ,   4182994.75    
       62214 ,       26066 ,   0.00000000     ,   4182994.75    
       62215 ,       26066 ,   0.00000000     ,   4182994.75    
       62216 ,       26066 ,   0.00000000     ,   4182994.75    
       62217 ,       26066 ,   0.00000000     ,   4182994.75    
       62565 ,       26066 ,   0.00000000     ,   4182994.75    
       62566 ,       26066 ,   8.54227394E-02 ,   4182994.75    
       62567 ,       26066 ,   0.00000000     ,   4182994.75    
       62568 ,       26066 ,   0.00000000     ,   4182994.75    
       62569 ,       26066 ,   0.00000000     ,   4182994.75    
       62570 ,       26066 ,   0.00000000     ,   4182994.75    
       62571 ,       26066 ,   0.00000000     ,   4182994.75    
       62918 ,       26066 ,   0.00000000     ,   4182994.75    
       62919 ,       26066 ,   0.00000000     ,   4182994.75    
       62920 ,       26066 ,   0.00000000     ,   4182994.75    
       62921 ,       26066 ,   0.00000000     ,   4182994.75    
       62922 ,       26066 ,   2.98927655E-03 ,   4182994.75    
       62923 ,       26066 ,   6.57149106E-02 ,   4182994.75    
       62924 ,       26066 ,   0.00000000     ,   4182994.75    
       62925 ,       26066 ,   0.00000000     ,   4182994.75    
       63270 ,       26066 ,   0.00000000     ,   4182994.75    
       63271 ,       26066 ,   0.00000000     ,   4182994.75    
       63272 ,       26066 ,   0.00000000     ,   4182994.75    
       63273 ,       26066 ,   0.00000000     ,   4182994.75    
       63274 ,       26066 ,   0.00000000     ,   4182994.75    
       63275 ,       26066 ,   0.00000000     ,   4182994.75    
       63276 ,       26066 ,   0.00000000     ,   4182994.75    
       63277 ,       26066 ,   0.00000000     ,   4182994.75    
       63623 ,       26066 ,   0.00000000     ,   4182994.75    
       63624 ,       26066 ,   0.00000000     ,   4182994.75    
       63625 ,       26066 ,  0.122504294     ,   4182994.75    
       63626 ,       26066 ,   0.00000000     ,   4182994.75    
       63627 ,       26066 ,   0.00000000     ,   4182994.75    
       63628 ,       26066 ,   0.00000000     ,   4182994.75    
       63629 ,       26066 ,   0.00000000     ,   4182994.75    
       63630 ,       26066 ,   0.00000000     ,   4182994.75    
       63976 ,       26066 ,   0.00000000     ,   4182994.75    
       63977 ,       26066 ,   0.00000000     ,   4182994.75    
       63978 ,       26066 ,   8.10004771E-02 ,   4182994.75    
       63979 ,       26066 ,  0.642368317     ,   4182994.75    
       63980 ,       26066 ,   0.00000000     ,   4182994.75    
       63981 ,       26066 ,   0.00000000     ,   4182994.75    
       63982 ,       26066 ,   0.00000000     ,   4182994.75    
       64330 ,       26066 ,   0.00000000     ,   4182994.75    
       64331 ,       26066 ,   0.00000000     ,   4182994.75    
       64332 ,       26066 ,   0.00000000     ,   4182994.75    
       64333 ,       26066 ,   0.00000000     ,   4182994.75    
       64334 ,       26066 ,   0.00000000     ,   4182994.75    
       64683 ,       26066 ,   0.00000000     ,   4182994.75    
       64684 ,       26066 ,   0.00000000     ,   4182994.75    
       64685 ,       26066 ,   0.00000000     ,   4182994.75    
       64686 ,       26066 ,   0.00000000     ,   4182994.75    
       64687 ,       26066 ,   0.00000000     ,   4182994.75    
       65037 ,       26066 ,   0.00000000     ,   4182994.75    
       65038 ,       26066 ,   0.00000000     ,   4182994.75    
       65039 ,       26066 ,   0.00000000     ,   4182994.75    
       66461 ,       26067 ,   0.00000000     ,   1024131.44    
       66462 ,       26067 ,   0.00000000     ,   1024131.44    
       66463 ,       26067 ,   0.00000000     ,   1024131.44    
       66464 ,       26067 ,   0.00000000     ,   1024131.44    
       66812 ,       26067 ,   0.00000000     ,   1024131.44    
       66813 ,       26067 ,   0.00000000     ,   1024131.44    
       66814 ,       26067 ,   0.00000000     ,   1024131.44    
       66815 ,       26067 ,   1.00000000     ,   1024131.44    
       66816 ,       26067 ,   0.00000000     ,   1024131.44    
       66817 ,       26067 ,   0.00000000     ,   1024131.44    
       67165 ,       26067 ,   0.00000000     ,   1024131.44    
       67166 ,       26067 ,   0.00000000     ,   1024131.44    
       67167 ,       26067 ,   0.00000000     ,   1024131.44    
       67168 ,       26067 ,   0.00000000     ,   1024131.44    
       67169 ,       26067 ,   0.00000000     ,   1024131.44    
       67170 ,       26067 ,   0.00000000     ,   1024131.44    
       67518 ,       26067 ,   0.00000000     ,   1024131.44    
       67519 ,       26067 ,   0.00000000     ,   1024131.44    
       67520 ,       26067 ,   0.00000000     ,   1024131.44    
       67521 ,       26067 ,   0.00000000     ,   1024131.44    
       67522 ,       26067 ,   0.00000000     ,   1024131.44    
       67523 ,       26067 ,   0.00000000     ,   1024131.44    
       67872 ,       26067 ,   0.00000000     ,   1024131.44    
       67873 ,       26067 ,   0.00000000     ,   1024131.44    
       67874 ,       26067 ,   0.00000000     ,   1024131.44    
       67875 ,       26067 ,   0.00000000     ,   1024131.44    
       67876 ,       26067 ,   0.00000000     ,   1024131.44    
       68226 ,       26067 ,   0.00000000     ,   1024131.44    
       68227 ,       26067 ,   0.00000000     ,   1024131.44    
       68228 ,       26067 ,   0.00000000     ,   1024131.44    
       58344 ,       26069 ,   0.00000000     ,   770475.250    
       58345 ,       26069 ,   0.00000000     ,   770475.250    
       58695 ,       26069 ,   0.00000000     ,   770475.250    
       58696 ,       26069 ,   0.00000000     ,   770475.250    
       58697 ,       26069 ,   0.00000000     ,   770475.250    
       58698 ,       26069 ,   0.00000000     ,   770475.250    
       58699 ,       26069 ,   0.00000000     ,   770475.250    
       58700 ,       26069 ,   0.00000000     ,   770475.250    
       58701 ,       26069 ,   0.00000000     ,   770475.250    
       58702 ,       26069 ,   0.00000000     ,   770475.250    
       58703 ,       26069 ,   0.00000000     ,   770475.250    
       58704 ,       26069 ,   0.00000000     ,   770475.250    
       59047 ,       26069 ,   0.00000000     ,   770475.250    
       59048 ,       26069 ,   0.00000000     ,   770475.250    
       59049 ,       26069 ,   0.00000000     ,   770475.250    
       59050 ,       26069 ,   0.00000000     ,   770475.250    
       59051 ,       26069 ,   0.00000000     ,   770475.250    
       59052 ,       26069 ,   1.00000000     ,   770475.250    
       59053 ,       26069 ,   0.00000000     ,   770475.250    
       59054 ,       26069 ,   0.00000000     ,   770475.250    
       59055 ,       26069 ,   0.00000000     ,   770475.250    
       59056 ,       26069 ,   0.00000000     ,   770475.250    
       59057 ,       26069 ,   0.00000000     ,   770475.250    
       59400 ,       26069 ,   0.00000000     ,   770475.250    
       59401 ,       26069 ,   0.00000000     ,   770475.250    
       59402 ,       26069 ,   0.00000000     ,   770475.250    
       59403 ,       26069 ,   0.00000000     ,   770475.250    
       59404 ,       26069 ,   0.00000000     ,   770475.250    
       59405 ,       26069 ,   0.00000000     ,   770475.250    
       59406 ,       26069 ,   0.00000000     ,   770475.250    
       59407 ,       26069 ,   0.00000000     ,   770475.250    
       59408 ,       26069 ,   0.00000000     ,   770475.250    
       59409 ,       26069 ,   0.00000000     ,   770475.250    
       59410 ,       26069 ,   0.00000000     ,   770475.250    
       59753 ,       26069 ,   0.00000000     ,   770475.250    
       59754 ,       26069 ,   0.00000000     ,   770475.250    
       59755 ,       26069 ,   0.00000000     ,   770475.250    
       59756 ,       26069 ,   0.00000000     ,   770475.250    
       59757 ,       26069 ,   0.00000000     ,   770475.250    
       59758 ,       26069 ,   0.00000000     ,   770475.250    
       59759 ,       26069 ,   0.00000000     ,   770475.250    
       59760 ,       26069 ,   0.00000000     ,   770475.250    
       59761 ,       26069 ,   0.00000000     ,   770475.250    
       59762 ,       26069 ,   0.00000000     ,   770475.250    
       59763 ,       26069 ,   0.00000000     ,   770475.250    
       60107 ,       26069 ,   0.00000000     ,   770475.250    
       60108 ,       26069 ,   0.00000000     ,   770475.250    
       60109 ,       26069 ,   0.00000000     ,   770475.250    
       60110 ,       26069 ,   0.00000000     ,   770475.250    
       60111 ,       26069 ,   0.00000000     ,   770475.250    
       60112 ,       26069 ,   0.00000000     ,   770475.250    
       60115 ,       26069 ,   0.00000000     ,   770475.250    
       60461 ,       26069 ,   0.00000000     ,   770475.250    
       60462 ,       26069 ,   0.00000000     ,   770475.250    
       72780 ,       26070 ,   0.00000000     ,   6642990.50    
       72781 ,       26070 ,   0.00000000     ,   6642990.50    
       73131 ,       26070 ,   0.00000000     ,   6642990.50    
